2.741935483870180379e-01
2.727272727272000985e-01
2.520325203251335688e-01
2.301587301586617840e-01
2.799999999999175926e-01
2.661290322579884515e-01
2.338709677418697730e-01
2.479999999999278337e-01
2.319999999999329543e-01
1.825396825396293221e-01
1.919999999999457974e-01
2.113821138210817685e-01
1.599999999999560663e-01
1.417322834645245999e-01
1.811023622046696868e-01
1.417322834645245999e-01
1.129032258064248812e-01
1.056910569105470321e-01
9.599999999997647915e-02
1.279999999999662519e-01
1.653543307086116076e-01
1.653543307086116354e-01
1.451612903225435458e-01
1.839999999999483160e-01
1.640624999999485967e-01
1.119999999999713586e-01
1.451612903225435458e-01
1.417322834645245999e-01
1.023622047243794853e-01
8.661417322832143384e-02
1.102362204724085387e-01
